type,n,algo,threshold,time
almost,35000,hybrid,20,7600.4
almost,35000,hybrid,30,7549.6
almost,35000,hybrid,50,6669.8
almost,35100,standard,0,18236.6
almost,35100,hybrid,5,10709.8
almost,35100,hybrid,10,8818.4
almost,35100,hybrid,15,8823.4
almost,35100,hybrid,20,7558.6
almost,35100,hybrid,30,7560.4
almost,35100,hybrid,50,6625.8
almost,35200,standard,0,18253.8
almost,35200,hybrid,5,10834.2
almost,35200,hybrid,10,8921.4
almost,35200,hybrid,15,8926.4
almost,35200,hybrid,20,7629.6
almost,35200,hybrid,30,7605.6
almost,35200,hybrid,50,6659.2
almost,35300,standard,0,18318.8
almost,35300,hybrid,5,10784.4
almost,35300,hybrid,10,9000.4
almost,35300,hybrid,15,8894.2
almost,35300,hybrid,20,7604
almost,35300,hybrid,30,7650.2
almost,35300,hybrid,50,6673.6
almost,35400,standard,0,18540.6
almost,35400,hybrid,5,10886.2
almost,35400,hybrid,10,8957
almost,35400,hybrid,15,8956
almost,35400,hybrid,20,7637.4
almost,35400,hybrid,30,7626.8
almost,35400,hybrid,50,6680.4
almost,35500,standard,0,18469.6
almost,35500,hybrid,5,10879.8
almost,35500,hybrid,10,8907.2
almost,35500,hybrid,15,8919
almost,35500,hybrid,20,7655.8
almost,35500,hybrid,30,7636
almost,35500,hybrid,50,6706
almost,35600,standard,0,18507.4
almost,35600,hybrid,5,10873
almost,35600,hybrid,10,9115.6
almost,35600,hybrid,15,8947.6
almost,35600,hybrid,20,7672.8
almost,35600,hybrid,30,7656.6
almost,35600,hybrid,50,6724.8
almost,35700,standard,0,18575.6
almost,35700,hybrid,5,10865
almost,35700,hybrid,10,8949.8
almost,35700,hybrid,15,9039.6
almost,35700,hybrid,20,7678.8
almost,35700,hybrid,30,7673.6
almost,35700,hybrid,50,6758.4
almost,35800,standard,0,19089
almost,35800,hybrid,5,11040.4
almost,35800,hybrid,10,8978.4
almost,35800,hybrid,15,8996.4
almost,35800,hybrid,20,7713
almost,35800,hybrid,30,7719
almost,35800,hybrid,50,6755.8
almost,35900,standard,0,19368.8
almost,35900,hybrid,5,11064.4
almost,35900,hybrid,10,9124.8
almost,35900,hybrid,15,9001.4
almost,35900,hybrid,20,7754.8
almost,35900,hybrid,30,7754.2
almost,35900,hybrid,50,6778
almost,36000,standard,0,18951.2
almost,36000,hybrid,5,11017.2
almost,36000,hybrid,10,9084.8
almost,36000,hybrid,15,9086.2
almost,36000,hybrid,20,7774.2
almost,36000,hybrid,30,7811
almost,36000,hybrid,50,6790.6
almost,36100,standard,0,18807.2
almost,36100,hybrid,5,10948.2
almost,36100,hybrid,10,9034.8
almost,36100,hybrid,15,9078.8
almost,36100,hybrid,20,7785.8
almost,36100,hybrid,30,7781.4
almost,36100,hybrid,50,6826
almost,36200,standard,0,19590.8
almost,36200,hybrid,5,11470
almost,36200,hybrid,10,9103.2
almost,36200,hybrid,15,9087.6
almost,36200,hybrid,20,7807.8
almost,36200,hybrid,30,7816
almost,36200,hybrid,50,6831.4
almost,36300,standard,0,19005.2
almost,36300,hybrid,5,11117.2
almost,36300,hybrid,10,9087.2
almost,36300,hybrid,15,9118
almost,36300,hybrid,20,7819
almost,36300,hybrid,30,7805.8
almost,36300,hybrid,50,6855.6
almost,36400,standard,0,18921.6
almost,36400,hybrid,5,11002
almost,36400,hybrid,10,9108.4
almost,36400,hybrid,15,9107.4
almost,36400,hybrid,20,7847
almost,36400,hybrid,30,8097.4
almost,36400,hybrid,50,6949.2
almost,36500,standard,0,19697.6
almost,36500,hybrid,5,11286
almost,36500,hybrid,10,9170.2
almost,36500,hybrid,15,9187.4
almost,36500,hybrid,20,7864
almost,36500,hybrid,30,7871.4
almost,36500,hybrid,50,6886.8
almost,36600,standard,0,19612.8
almost,36600,hybrid,5,11216.2
almost,36600,hybrid,10,9173.4
almost,36600,hybrid,15,9218
almost,36600,hybrid,20,7857.6
almost,36600,hybrid,30,7855
almost,36600,hybrid,50,6900.8
almost,36700,standard,0,19162.6
almost,36700,hybrid,5,11070.8
almost,36700,hybrid,10,9172.6
almost,36700,hybrid,15,9188.4
almost,36700,hybrid,20,7947.6
almost,36700,hybrid,30,7910.6
almost,36700,hybrid,50,6934.2
almost,36800,standard,0,19564.4
almost,36800,hybrid,5,11224
almost,36800,hybrid,10,9190.6
almost,36800,hybrid,15,9180.2
almost,36800,hybrid,20,7892
almost,36800,hybrid,30,7899.6
almost,36800,hybrid,50,6934
almost,36900,standard,0,19409.6
almost,36900,hybrid,5,11136.4
almost,36900,hybrid,10,9222.8
almost,36900,hybrid,15,9217.8
almost,36900,hybrid,20,7919.2
almost,36900,hybrid,30,7908.8
almost,36900,hybrid,50,6982.6
almost,37000,standard,0,19276.6
almost,37000,hybrid,5,11129.4
almost,37000,hybrid,10,9346.4
almost,37000,hybrid,15,9282
almost,37000,hybrid,20,7955.8
almost,37000,hybrid,30,7945.4
almost,37000,hybrid,50,6994.8
almost,37100,standard,0,20246.2
almost,37100,hybrid,5,11306.2
almost,37100,hybrid,10,9272.2
almost,37100,hybrid,15,9272.2
almost,37100,hybrid,20,8006.2
almost,37100,hybrid,30,8053.6
almost,37100,hybrid,50,7005.6
almost,37200,standard,0,19687.6
almost,37200,hybrid,5,11291.6
almost,37200,hybrid,10,9324.6
almost,37200,hybrid,15,9332
almost,37200,hybrid,20,8012.8
almost,37200,hybrid,30,8000.6
almost,37200,hybrid,50,7022.2
almost,37300,standard,0,19697.2
almost,37300,hybrid,5,11225.8
almost,37300,hybrid,10,9318.8
almost,37300,hybrid,15,9314.8
almost,37300,hybrid,20,7992.6
almost,37300,hybrid,30,8020.4
almost,37300,hybrid,50,7272.2
almost,37400,standard,0,19866.8
almost,37400,hybrid,5,11439.2
almost,37400,hybrid,10,9407.2
almost,37400,hybrid,15,9325
almost,37400,hybrid,20,8016.4
almost,37400,hybrid,30,8027.4
almost,37400,hybrid,50,7042.8
almost,37500,standard,0,19552.8
almost,37500,hybrid,5,11285.6
almost,37500,hybrid,10,9354.4
almost,37500,hybrid,15,9404.8
almost,37500,hybrid,20,8070
almost,37500,hybrid,30,8072.4
almost,37500,hybrid,50,7085.6
almost,37600,standard,0,19597.8
almost,37600,hybrid,5,11284.8
almost,37600,hybrid,10,9363.2
almost,37600,hybrid,15,9362
almost,37600,hybrid,20,8119.8
almost,37600,hybrid,30,8107.4
almost,37600,hybrid,50,7078.6
almost,37700,standard,0,20367.4
almost,37700,hybrid,5,11487
almost,37700,hybrid,10,9474.8
almost,37700,hybrid,15,9398.8
almost,37700,hybrid,20,8083.2
almost,37700,hybrid,30,8081.8
almost,37700,hybrid,50,7115.4
almost,37800,standard,0,19884.4
almost,37800,hybrid,5,11339.6
almost,37800,hybrid,10,9421
almost,37800,hybrid,15,9420.2
almost,37800,hybrid,20,8097.8
almost,37800,hybrid,30,8137.6
almost,37800,hybrid,50,7111.8
almost,37900,standard,0,20070.2
almost,37900,hybrid,5,11484.4
almost,37900,hybrid,10,9497
almost,37900,hybrid,15,9589.8
almost,37900,hybrid,20,8122.8
almost,37900,hybrid,30,8141.4
almost,37900,hybrid,50,7151.8
almost,38000,standard,0,20016.8
almost,38000,hybrid,5,11530.4
almost,38000,hybrid,10,9510
almost,38000,hybrid,15,9507.4
almost,38000,hybrid,20,8160.8
almost,38000,hybrid,30,8171.8
almost,38000,hybrid,50,7196
almost,38100,standard,0,20490
almost,38100,hybrid,5,11441.6
almost,38100,hybrid,10,9489.4
almost,38100,hybrid,15,9467.4
almost,38100,hybrid,20,8157.2
almost,38100,hybrid,30,8154.2
almost,38100,hybrid,50,7196.6
almost,38200,standard,0,20426.4
almost,38200,hybrid,5,11728.4
almost,38200,hybrid,10,9610.4
almost,38200,hybrid,15,9518.2
almost,38200,hybrid,20,8187.6
almost,38200,hybrid,30,8181
almost,38200,hybrid,50,7201.8
almost,38300,standard,0,20449
almost,38300,hybrid,5,11475
almost,38300,hybrid,10,9522.2
almost,38300,hybrid,15,9520
almost,38300,hybrid,20,8199.4
almost,38300,hybrid,30,8267.4
almost,38300,hybrid,50,7216
almost,38400,standard,0,20607.8
almost,38400,hybrid,5,11507.2
almost,38400,hybrid,10,9571.6
almost,38400,hybrid,15,9545.8
almost,38400,hybrid,20,8224.6
almost,38400,hybrid,30,8244.2
almost,38400,hybrid,50,7224.8
almost,38500,standard,0,20426.8
almost,38500,hybrid,5,11634.2
almost,38500,hybrid,10,9583.6
almost,38500,hybrid,15,9585.8
almost,38500,hybrid,20,8232.6
almost,38500,hybrid,30,8245.8
almost,38500,hybrid,50,7255.2
almost,38600,standard,0,20132
almost,38600,hybrid,5,11537.4
almost,38600,hybrid,10,9633.4
almost,38600,hybrid,15,9616.8
almost,38600,hybrid,20,8291.6
almost,38600,hybrid,30,8285.8
almost,38600,hybrid,50,7264.6
almost,38700,standard,0,20964.2
almost,38700,hybrid,5,11691.4
almost,38700,hybrid,10,9664.2
almost,38700,hybrid,15,9655.6
almost,38700,hybrid,20,8319.8
almost,38700,hybrid,30,8267.2
almost,38700,hybrid,50,7452
almost,38800,standard,0,20949.2
almost,38800,hybrid,5,11706
almost,38800,hybrid,10,9660.2
almost,38800,hybrid,15,9611.6
almost,38800,hybrid,20,8298.6
almost,38800,hybrid,30,8285.2
almost,38800,hybrid,50,7306.8
almost,38900,standard,0,20659.2
almost,38900,hybrid,5,11760.8
almost,38900,hybrid,10,9709.8
almost,38900,hybrid,15,9678.6
almost,38900,hybrid,20,8315.8
almost,38900,hybrid,30,8302.4
almost,38900,hybrid,50,7318.4
almost,39000,standard,0,20538
almost,39000,hybrid,5,11669.6
almost,39000,hybrid,10,9717.6
almost,39000,hybrid,15,9771.4
almost,39000,hybrid,20,8409
almost,39000,hybrid,30,8327
almost,39000,hybrid,50,7343
almost,39100,standard,0,20438.6
almost,39100,hybrid,5,11655.4
almost,39100,hybrid,10,9694.6
almost,39100,hybrid,15,9753.6
almost,39100,hybrid,20,8387
almost,39100,hybrid,30,8393.4
almost,39100,hybrid,50,7372.6
almost,39200,standard,0,21275.8
almost,39200,hybrid,5,11813.8
almost,39200,hybrid,10,9727.2
almost,39200,hybrid,15,9723.6
almost,39200,hybrid,20,8393
almost,39200,hybrid,30,8386.8
almost,39200,hybrid,50,7420.6
almost,39300,standard,0,20598.8
almost,39300,hybrid,5,11887.4
almost,39300,hybrid,10,9806
almost,39300,hybrid,15,9761.4
almost,39300,hybrid,20,8392
almost,39300,hybrid,30,8404.2
almost,39300,hybrid,50,7397.8
almost,39400,standard,0,20595.2
almost,39400,hybrid,5,11703
almost,39400,hybrid,10,9794.2
almost,39400,hybrid,15,9769.4
almost,39400,hybrid,20,8408.2
almost,39400,hybrid,30,8553
almost,39400,hybrid,50,7409.2
almost,39500,standard,0,20631.6
almost,39500,hybrid,5,11786
almost,39500,hybrid,10,9897.4
almost,39500,hybrid,15,9788.4
almost,39500,hybrid,20,8443.2
almost,39500,hybrid,30,8442.4
almost,39500,hybrid,50,7432
almost,39600,standard,0,20903.6
almost,39600,hybrid,5,11793.2
almost,39600,hybrid,10,9821.6
almost,39600,hybrid,15,9814.8
almost,39600,hybrid,20,8482.2
almost,39600,hybrid,30,8461.4
almost,39600,hybrid,50,7466.4
almost,39700,standard,0,21549.4
almost,39700,hybrid,5,11915.6
almost,39700,hybrid,10,9843.6
almost,39700,hybrid,15,9848.6
almost,39700,hybrid,20,8476.4
almost,39700,hybrid,30,9387.6
almost,39700,hybrid,50,7698.2
almost,39800,standard,0,21541.8
almost,39800,hybrid,5,12472.6
almost,39800,hybrid,10,10113
almost,39800,hybrid,15,9979.6
almost,39800,hybrid,20,8691
almost,39800,hybrid,30,8737.8
almost,39800,hybrid,50,7485.8
almost,39900,standard,0,20898.2
almost,39900,hybrid,5,11876.2
almost,39900,hybrid,10,9924.4
almost,39900,hybrid,15,9895.4
almost,39900,hybrid,20,8515.4
almost,39900,hybrid,30,8511.8
almost,39900,hybrid,50,7505
almost,40000,standard,0,21455.6
almost,40000,hybrid,5,11892.4
almost,40000,hybrid,10,9967
almost,40000,hybrid,15,9971
almost,40000,hybrid,20,8566.4
almost,40000,hybrid,30,8573.2
almost,40000,hybrid,50,7534
almost,40100,standard,0,21109.6
almost,40100,hybrid,5,11871.2
almost,40100,hybrid,10,10198.4
almost,40100,hybrid,15,10013
almost,40100,hybrid,20,8576.8
almost,40100,hybrid,30,8587.6
almost,40100,hybrid,50,7544.2
almost,40200,standard,0,21170.6
almost,40200,hybrid,5,11903
almost,40200,hybrid,10,9937.4
almost,40200,hybrid,15,10050.8
almost,40200,hybrid,20,8610.8
almost,40200,hybrid,30,8565.2
almost,40200,hybrid,50,7560
almost,40300,standard,0,21419.4
almost,40300,hybrid,5,12051.2
almost,40300,hybrid,10,10022.6
almost,40300,hybrid,15,10040.2
almost,40300,hybrid,20,8608
almost,40300,hybrid,30,8621
almost,40300,hybrid,50,7666.6
almost,40400,standard,0,21276.4
almost,40400,hybrid,5,12064.2
almost,40400,hybrid,10,10054.4
almost,40400,hybrid,15,10036.4
almost,40400,hybrid,20,8941.2
almost,40400,hybrid,30,9142.6
almost,40400,hybrid,50,8012.6
almost,40500,standard,0,23029.6
almost,40500,hybrid,5,12561
almost,40500,hybrid,10,10325.8
almost,40500,hybrid,15,10094.8
almost,40500,hybrid,20,8649.8
almost,40500,hybrid,30,8632.8
almost,40500,hybrid,50,7615.4
almost,40600,standard,0,21557.2
almost,40600,hybrid,5,11967.6
almost,40600,hybrid,10,10036.6
almost,40600,hybrid,15,10031.4
almost,40600,hybrid,20,8820.2
almost,40600,hybrid,30,8658.2
almost,40600,hybrid,50,7638
almost,40700,standard,0,21398.6
almost,40700,hybrid,5,11987.4
almost,40700,hybrid,10,10060.4
almost,40700,hybrid,15,10052.4
almost,40700,hybrid,20,8666.6
almost,40700,hybrid,30,8660.6
almost,40700,hybrid,50,7662
almost,40800,standard,0,21505
almost,40800,hybrid,5,12031.6
almost,40800,hybrid,10,10068
almost,40800,hybrid,15,10087
almost,40800,hybrid,20,8682.2
almost,40800,hybrid,30,8695.2
almost,40800,hybrid,50,7678.8
almost,40900,standard,0,21826.2
almost,40900,hybrid,5,12361
almost,40900,hybrid,10,10137.8
almost,40900,hybrid,15,10091.2
almost,40900,hybrid,20,8715.2
almost,40900,hybrid,30,8706.6
almost,40900,hybrid,50,7707.2
almost,41000,standard,0,21468.2
almost,41000,hybrid,5,12083.6
almost,41000,hybrid,10,10200.8
almost,41000,hybrid,15,10128
almost,41000,hybrid,20,8841.8
almost,41000,hybrid,30,8781.8
almost,41000,hybrid,50,7726.8
almost,41100,standard,0,21720.8
almost,41100,hybrid,5,12315.4
almost,41100,hybrid,10,10415
almost,41100,hybrid,15,10280.8
almost,41100,hybrid,20,8972.8
almost,41100,hybrid,30,8795.2
almost,41100,hybrid,50,7876.4
almost,41200,standard,0,22117.6
almost,41200,hybrid,5,12271.2
almost,41200,hybrid,10,10309.8
almost,41200,hybrid,15,10163.8
almost,41200,hybrid,20,8962.2
almost,41200,hybrid,30,8781.2
almost,41200,hybrid,50,7788.2
almost,41300,standard,0,21783
almost,41300,hybrid,5,12442.8
almost,41300,hybrid,10,10425.6
almost,41300,hybrid,15,10207
almost,41300,hybrid,20,9055.8
almost,41300,hybrid,30,8816.6
almost,41300,hybrid,50,7771.2
almost,41400,standard,0,21897.8
almost,41400,hybrid,5,12488.8
almost,41400,hybrid,10,10832
almost,41400,hybrid,15,10285.2
almost,41400,hybrid,20,9143
almost,41400,hybrid,30,8833.6
almost,41400,hybrid,50,7788.8
almost,41500,standard,0,21835.2
almost,41500,hybrid,5,12501.8
almost,41500,hybrid,10,10494.4
almost,41500,hybrid,15,10262.2
almost,41500,hybrid,20,9274.6
almost,41500,hybrid,30,8865.2
almost,41500,hybrid,50,7800.8
almost,41600,standard,0,22138.6
almost,41600,hybrid,5,12563.6
almost,41600,hybrid,10,10574.8
almost,41600,hybrid,15,10275.2
almost,41600,hybrid,20,9350.6
almost,41600,hybrid,30,8881.4
almost,41600,hybrid,50,7814.8
almost,41700,standard,0,21943.8
almost,41700,hybrid,5,12483.4
almost,41700,hybrid,10,10667.8
almost,41700,hybrid,15,10288.2
almost,41700,hybrid,20,9476.4
almost,41700,hybrid,30,8916.8
almost,41700,hybrid,50,7855
almost,41800,standard,0,22188
almost,41800,hybrid,5,12647.6
almost,41800,hybrid,10,10743.4
almost,41800,hybrid,15,10318.6
almost,41800,hybrid,20,9512
almost,41800,hybrid,30,8895.6
almost,41800,hybrid,50,7880.2
almost,41900,standard,0,22686.6
almost,41900,hybrid,5,12699.8
almost,41900,hybrid,10,10847
almost,41900,hybrid,15,10509
almost,41900,hybrid,20,9586.8
almost,41900,hybrid,30,8912.8
almost,41900,hybrid,50,7868.4
almost,42000,standard,0,22231
almost,42000,hybrid,5,12771.2
almost,42000,hybrid,10,10886.4
almost,42000,hybrid,15,10345.6
almost,42000,hybrid,20,9665
almost,42000,hybrid,30,8919.4
almost,42000,hybrid,50,7890.6
almost,42100,standard,0,22569.2
almost,42100,hybrid,5,12844.4
almost,42100,hybrid,10,10974.2
almost,42100,hybrid,15,10376.8
almost,42100,hybrid,20,9783.8
almost,42100,hybrid,30,8975.6
almost,42100,hybrid,50,7906.2
almost,42200,standard,0,22375.8
almost,42200,hybrid,5,12795.4
almost,42200,hybrid,10,11139.4
almost,42200,hybrid,15,10430.2
almost,42200,hybrid,20,9908
almost,42200,hybrid,30,8981.4
almost,42200,hybrid,50,7924.6
almost,42300,standard,0,22087.8
almost,42300,hybrid,5,12880.4
almost,42300,hybrid,10,11592.2
almost,42300,hybrid,15,10748.4
almost,42300,hybrid,20,10007.8
almost,42300,hybrid,30,8996.2
almost,42300,hybrid,50,7958.2
almost,42400,standard,0,22151
almost,42400,hybrid,5,12907.8
almost,42400,hybrid,10,11153.8
almost,42400,hybrid,15,10581
almost,42400,hybrid,20,10011.6
almost,42400,hybrid,30,9054.4
almost,42400,hybrid,50,7977.8
almost,42500,standard,0,22713
almost,42500,hybrid,5,13080.4
almost,42500,hybrid,10,11400.4
almost,42500,hybrid,15,10526.8
almost,42500,hybrid,20,10115.4
almost,42500,hybrid,30,9043.6
almost,42500,hybrid,50,8007.8
almost,42600,standard,0,22307.2
almost,42600,hybrid,5,13033.4
almost,42600,hybrid,10,11297
almost,42600,hybrid,15,10493
almost,42600,hybrid,20,10683
almost,42600,hybrid,30,9196.6
almost,42600,hybrid,50,8001.8
almost,42700,standard,0,22577
almost,42700,hybrid,5,13109.8
almost,42700,hybrid,10,11359.8
almost,42700,hybrid,15,10466.4
almost,42700,hybrid,20,10272.4
almost,42700,hybrid,30,9054.4
almost,42700,hybrid,50,8014.2
almost,42800,standard,0,22384.2
almost,42800,hybrid,5,13213
almost,42800,hybrid,10,11439.6
almost,42800,hybrid,15,10496.8
almost,42800,hybrid,20,10363.8
almost,42800,hybrid,30,9070.4
almost,42800,hybrid,50,8082.6
almost,42900,standard,0,22449.8
almost,42900,hybrid,5,13169.2
almost,42900,hybrid,10,11716.2
almost,42900,hybrid,15,10595
almost,42900,hybrid,20,10505.4
almost,42900,hybrid,30,9108.8
almost,42900,hybrid,50,8053.4
almost,43000,standard,0,22692.2
almost,43000,hybrid,5,13236.4
almost,43000,hybrid,10,11587.4
almost,43000,hybrid,15,10601.6
almost,43000,hybrid,20,10548.2
almost,43000,hybrid,30,9113.4
almost,43000,hybrid,50,8078.6
almost,43100,standard,0,22738.8
almost,43100,hybrid,5,13303.2
almost,43100,hybrid,10,11669.8
almost,43100,hybrid,15,10558.4
almost,43100,hybrid,20,10621.6
almost,43100,hybrid,30,9238.4
almost,43100,hybrid,50,8158.4
almost,43200,standard,0,22686.6
almost,43200,hybrid,5,13361.4
almost,43200,hybrid,10,11730
almost,43200,hybrid,15,10590.4
almost,43200,hybrid,20,10587.4
almost,43200,hybrid,30,9172.6
almost,43200,hybrid,50,8126.4
almost,43300,standard,0,23305
almost,43300,hybrid,5,13552.4
almost,43300,hybrid,10,11790.8
almost,43300,hybrid,15,10612.8
almost,43300,hybrid,20,10611.2
almost,43300,hybrid,30,9285.8
almost,43300,hybrid,50,8137.4
almost,43400,standard,0,22791.8
almost,43400,hybrid,5,13618.4
almost,43400,hybrid,10,11850.2
almost,43400,hybrid,15,10629.6
almost,43400,hybrid,20,10632.6
almost,43400,hybrid,30,9204.4
almost,43400,hybrid,50,8191.4
almost,43500,standard,0,23385.8
almost,43500,hybrid,5,13669
almost,43500,hybrid,10,12029.2
almost,43500,hybrid,15,10700.6
almost,43500,hybrid,20,10648.4
almost,43500,hybrid,30,9224.4
almost,43500,hybrid,50,8219.8
almost,43600,standard,0,23014.6
almost,43600,hybrid,5,13630.8
almost,43600,hybrid,10,12017.6
almost,43600,hybrid,15,10788
almost,43600,hybrid,20,10758.8
almost,43600,hybrid,30,9251.6
almost,43600,hybrid,50,8180
almost,43700,standard,0,23218.6
almost,43700,hybrid,5,13791.8
almost,43700,hybrid,10,12166.6
almost,43700,hybrid,15,10729.2
almost,43700,hybrid,20,10689.6
almost,43700,hybrid,30,9256.4
almost,43700,hybrid,50,8199.8
almost,43800,standard,0,23150.6
almost,43800,hybrid,5,13753
almost,43800,hybrid,10,12214.4
almost,43800,hybrid,15,10828
almost,43800,hybrid,20,10754.6
almost,43800,hybrid,30,9298.8
almost,43800,hybrid,50,8231.8
almost,43900,standard,0,23940
almost,43900,hybrid,5,13919.6
almost,43900,hybrid,10,12193.6
almost,43900,hybrid,15,10770.8
almost,43900,hybrid,20,10770.2
almost,43900,hybrid,30,9323.8
almost,43900,hybrid,50,8223.4
almost,44000,standard,0,23068.4
almost,44000,hybrid,5,13899.4
almost,44000,hybrid,10,12261.2
almost,44000,hybrid,15,10747.6
almost,44000,hybrid,20,10798.6
almost,44000,hybrid,30,9374.8
almost,44000,hybrid,50,8256.8
almost,44100,standard,0,23148.2
almost,44100,hybrid,5,14082.6
almost,44100,hybrid,10,12375.2
almost,44100,hybrid,15,10976.8
almost,44100,hybrid,20,11061.4
almost,44100,hybrid,30,9629.8
almost,44100,hybrid,50,8458
almost,44200,standard,0,23876.8
almost,44200,hybrid,5,14243.4
almost,44200,hybrid,10,12498.6
almost,44200,hybrid,15,10851
almost,44200,hybrid,20,10836.2
almost,44200,hybrid,30,9382
almost,44200,hybrid,50,8311.2
almost,44300,standard,0,23277.4
almost,44300,hybrid,5,14084
almost,44300,hybrid,10,12599.8
almost,44300,hybrid,15,10894.6
almost,44300,hybrid,20,10996
almost,44300,hybrid,30,9400.4
almost,44300,hybrid,50,8325.2
almost,44400,standard,0,24137.8
almost,44400,hybrid,5,14123.4
almost,44400,hybrid,10,12548.4
almost,44400,hybrid,15,10829.4
almost,44400,hybrid,20,10907.4
almost,44400,hybrid,30,9469.8
almost,44400,hybrid,50,8380.2
almost,44500,standard,0,24126.4
almost,44500,hybrid,5,14384
almost,44500,hybrid,10,12740.4
almost,44500,hybrid,15,10896
almost,44500,hybrid,20,10899
almost,44500,hybrid,30,9471.2
almost,44500,hybrid,50,8521.2
almost,44600,standard,0,24058.8
almost,44600,hybrid,5,14330.8
almost,44600,hybrid,10,12717.8
almost,44600,hybrid,15,10902
almost,44600,hybrid,20,10899.8
almost,44600,hybrid,30,9441.8
almost,44600,hybrid,50,8442.8
almost,44700,standard,0,23572.2
almost,44700,hybrid,5,14303
almost,44700,hybrid,10,12765.6
almost,44700,hybrid,15,10901.6
almost,44700,hybrid,20,10912
almost,44700,hybrid,30,9453.6
almost,44700,hybrid,50,8406.4
almost,44800,standard,0,23767.2
almost,44800,hybrid,5,14631.2
almost,44800,hybrid,10,12929.6
almost,44800,hybrid,15,10982.8
almost,44800,hybrid,20,10941.8
almost,44800,hybrid,30,9470.6
almost,44800,hybrid,50,8473.4
almost,44900,standard,0,24540.6
almost,44900,hybrid,5,14769.8
almost,44900,hybrid,10,13034.6
almost,44900,hybrid,15,11067.8
almost,44900,hybrid,20,10990
almost,44900,hybrid,30,9783
almost,44900,hybrid,50,8620.2
almost,45000,standard,0,24674.6
